objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
121663,SN,2022acru,58.36677916666667,-10.79578333,0.06,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/10 4:09,18.643,orange-ATLAS,orange-ATLAS,,,ATLAS22bnoc,None,None,,
121671,SN,2022acsc,109.93232916666666,55.97605,0.04163,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/10 8:21,18.21,r-ZTF,r-ZTF,,,ZTF22abynjkd,None,None,,
121674,SN,2022acsf,48.687491666666666,-16.63501111,0.065,,SN Ia,,"ZTF, ATLAS, YSE, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/9 5:32,19.23,g-ZTF,g-ZTF,,,ZTF22abyivov,None,None,,
121675,SN,2022acsg,148.92215416666664,-27.66168056,0.042,,SN Ia,,ZTF,,ZTF,2022/12/9 11:32,17.67,r-ZTF,r-ZTF,,,ZTF22abyktmi,None,None,,
121676,SN,2022acsh,159.26587916666668,43.64798611111111,0.03,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/12/10 10:07,17.38,g-ZTF,g-ZTF,,,ZTF22abyjtmn,None,None,,
121685,SN,2022acsq,143.70536666666666,-22.46431667,0.086,,SN Ia,,ZTF,,ZTF,2022/12/1 11:31,18.94,g-ZTF,g-ZTF,,,ZTF22abygqnq,None,None,,
121712,SN,2022actn,220.10382916666666,58.04438611111111,0.071,,SN Ia,,"ZTF, Fink",,ZTF,2022/12/10 11:47,19.21,r-ZTF,r-ZTF,,,ZTF22abyomty,None,None,,
121718,SN,2022actt,131.43784166666666,49.14375833333333,0.024,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, YSE",,"ZTF, ATLAS, Pan-STARRS",2022/12/10 8:12,17.52,r-ZTF,r-ZTF,,,ZTF22abyjfgt,None,None,,
121726,SN,2022acub,141.87605833333333,9.681949999999999,0.08,,SN Ia-91T-like,,"ZTF, ATLAS, Fink, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/10 8:41,18.83,r-ZTF,r-ZTF,,,ZTF22abynlvk,None,None,,
121732,SN,2022acuh,25.128416666666663,-1.874811111,0.065,,SN Ia,,"ZTF, ATLAS, Fink, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2022/12/9 3:36,19.81,g-ZTF,g-ZTF,,,ZTF22abyiqfa,None,None,,
121733,SN,2022acui,26.812479166666666,-4.210711111,0.06,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/12/9 5:12,19.95,g-ZTF,g-ZTF,,,ZTF22abylryw,None,None,,
121735,SN,2022acuk,338.10055000000006,31.01353611111111,0.061,,SN Ia,,"ZTF, Fink",,ZTF,2022/12/9 3:17,19.71,r-ZTF,r-ZTF,,,ZTF22abyhvtk,None,None,,
121782,SN,2022acwf,43.30358333333333,-13.50029444,0.095,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/12/9 5:02,19.35,g-ZTF,g-ZTF,,,ZTF22abymzuk,None,None,,
121786,SN,2022acwj,138.60142083333332,-33.33744444,0.016,,SN Ia,,ATLAS,,ATLAS,2022/12/13 7:01,18.538,orange-ATLAS,orange-ATLAS,,,ATLAS22bnqa,None,None,,
121788,SN,2022acwl,30.7251875,31.614055555555556,0.072,,SN Ia,,"ATLAS, ALeRCE, Fink",,"ATLAS, ZTF",2022/12/13 8:25,19.143,orange-ATLAS,orange-ATLAS,,,ATLAS22bnqd,None,None,,
121789,SN,2022acwm,105.36755833333333,20.605722222222223,0.066,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/13 12:08,18.358,orange-ATLAS,orange-ATLAS,,,ATLAS22bnqg,None,None,,
121795,SN,2022acws,76.72302083333332,-5.316675,0.0725,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/14 4:59,17.841,orange-ATLAS,orange-ATLAS,,,ATLAS22bnra,None,None,,
121802,SN,2022acwz,6.7920375,51.06610277777777,0.041,,SN Ia,,"ZTF, Fink, ATLAS",,"ZTF, ATLAS",2022/12/15 3:25,19.68,g-ZTF,g-ZTF,,,ZTF22abyrovo,None,None,,
121807,SN,2022acxe,334.7010875,-3.489197222,0.016575,,SN Ia,,"ATLAS, ALeRCE, MASTER, DESIRT",,"ATLAS, ZTF, MASTER, DESIRT",2022/12/15 5:07,18.193,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bnrh,None,None,,
121831,SN,2022acyc,45.674074999999995,-74.2737,0.058,,SN Ia,,ATLAS,,ATLAS,2022/12/15 2:56,18.267,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bnsz,None,None,,
121837,SN,2022acyi,18.808354166666668,6.821494444444444,0.03,,SN Ia,,"ATLAS, ALeRCE, Fink, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2022/12/15 7:16,19.341,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bntm,None,None,,
121838,SN,2022acyj,116.15177083333333,-48.07137222,0.06,,SN Ia,,"ATLAS, BlackGEM",,"ATLAS, BlackGEM",2022/12/15 5:21,17.92,orange-ATLAS,orange-ATLAS,,,ATLAS22bntp,None,None,,
121845,SN,2022acyq,233.174125,46.190349999999995,0.039,,SN Ia,,"ZTF, ATLAS, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2022/12/15 12:08,17.38,r-ZTF,r-ZTF,,,ZTF22abyuxlw,None,None,,
121846,SN,2022acyr,84.97494583333334,71.67004444444444,0.082,,SN Ia,,"ZTF, ATLAS, Fink",,"ZTF, ATLAS",2022/12/10 8:31,19.17,r-ZTF,r-ZTF,,,ZTF22abynpmq,None,None,,
121849,SN,2022acyu,168.61034583333333,-7.265408333,0.047257043421268,,SN Ia,,"ATLAS, ZTF, Pan-STARRS, DESIRT",,"ATLAS, ZTF, Pan-STARRS, DESIRT",2022/12/15 12:50,18.134,orange-ATLAS,orange-ATLAS,,,ATLAS22bntu,None,None,,
121857,SN,2022aczc,190.0167708333333,61.414811111111106,0.075968,,SN Ia,,ATLAS,,ATLAS,2022/12/14 11:50,18.613,orange-ATLAS,orange-ATLAS,,,ATLAS22bnuj,None,None,,
121859,SN,2022acze,200.19652083333332,8.032358333333335,0.08,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/15 14:59,18.634,orange-ATLAS,orange-ATLAS,,,ATLAS22bnuo,None,None,,
121865,SN,2022aczk,229.18152916666668,14.843055555555557,0.036276001483202,,SN Ia,,"ALeRCE, ATLAS",,"ZTF, ATLAS",2022/12/15 13:11,17.4816,r-ZTF,r-ZTF,,,ZTF22abyvbfc,None,None,,
121870,SN,2022aczp,191.95358333333334,-15.33323889,0.043,,SN Ia,,"ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS",,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS",2022/12/15 12:03,17.8187,r-ZTF,r-ZTF,,,ZTF22abyuxeg,None,None,,
121890,SN,2022adaj,5.4771833333333335,-29.93018889,0.16,,SN Ia,,ATLAS,,ATLAS,2022/12/16 1:42,19.296,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bnva,None,None,,
121908,SN,2022adbb,145.99665,42.633491666666664,0.0184,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/12/17 10:46,17.6933,g-ZTF,g-ZTF,,,ZTF22abyszwg,None,None,,
121918,SN,2022adbl,119.37185833333334,62.427569444444444,0.0386,,SN Ia,,Pan-STARRS,,Pan-STARRS,2022/12/15 12:39,19.75,w-P1,w-P1,,,PS22mrx,None,None,,
121921,SN,2022adbo,170.70470416666666,-24.90845,0.09,,SN Ia,,"ATLAS, ALeRCE, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2022/12/17 7:37,18.726,orange-ATLAS,orange-ATLAS,,,ATLAS22bnvk,None,None,,
121930,SN,2022adbx,170.63997916666668,20.700002777777776,0.014571,,SN Ia,,"ALeRCE, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/17 12:12,17.2757,r-ZTF,r-ZTF,,,ZTF22abzaijw,None,None,,
121931,SN,2022adby,54.79682916666667,-18.36449167,0.0917,,SN Ia,,"YSE, ATLAS",,"Pan-STARRS, ATLAS",2022/12/15 7:43,20.57,g-P1,g-P1,,,PS22mrz,None,None,,
121935,SN,2022adcc,181.49530000000001,38.09133333333334,0.06,,SN Ia,,ALeRCE,,ZTF,2022/12/17 12:20,19.1454,r-ZTF,r-ZTF,,,ZTF22abzaiuz,None,None,,
121938,SN,2022adcf,156.21784166666666,9.593505555555556,0.045951,,SN Ia,,"ALeRCE, ATLAS, Fink, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/17 11:39,17.9557,g-ZTF,g-ZTF,,,ZTF22abzadkd,None,None,,
121939,SN,2022adcg,153.43584583333333,-1.855980556,0.13,,SN Ia,,"ALeRCE, ATLAS",,"ZTF, ATLAS",2022/12/17 11:38,19.9749,g-ZTF,g-ZTF,,,ZTF22abzadax,None,None,,
121957,SN,2022adcy,44.15157083333334,-13.34199444,0.08,,SN Ia,,"Pan-STARRS, ATLAS, Fink",,"Pan-STARRS, ATLAS, ZTF",2022/12/14 7:29,19.52,w-P1,w-P1,,,PS22msa,None,None,,
121975,SN,2022addq,187.90663333333333,9.512480555555555,0.162,,SN Ia,,ALeRCE,,ZTF,2022/12/18 12:58,18.904,g-ZTF,g-ZTF,,,ZTF22abzatea,None,None,,
122025,SN,2022adfo,200.40029166666665,10.093061111111112,0.040309001,,SN Ia,,"ZTF, GaiaAlerts",,"ZTF, GaiaAlerts",2022/12/19 11:42,18.2084,g-ZTF,g-ZTF,,,ZTF22abzkiql,None,None,,
122029,SN,2022adfs,75.03801250000001,-4.197397222,0.088,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/17 6:02,19.2392,g-ZTF,g-ZTF,,,ZTF22abystdy,None,None,,
122038,SN,2022adgb,86.02357916666666,-29.66244167,0.103,,SN Ia,,ATLAS,,ATLAS,2022/12/16 5:16,18.813,orange-ATLAS,orange-ATLAS,,,ATLAS22bnyl,None,None,,
122044,SN,2022adgh,27.678541666666668,8.047483333333334,0.073,,SN Ia,,ATLAS,,ATLAS,2022/12/15 7:44,19.056,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bnyu,None,None,,
122045,SN,2022adgi,72.83517083333332,-28.31711389,0.103,,SN Ia,,ATLAS,,ATLAS,2022/12/13 4:43,18.816,orange-ATLAS,orange-ATLAS,,,ATLAS22bnyy,None,None,,
122290,SN,2022adpt,201.38,-14.35896944,0.0222,,SN Ia,,"ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS",,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS",2022/12/20 12:33,17.6298,r-ZTF,r-ZTF,,,ZTF22abzskpp,None,None,,
122291,SN,2022adpu,174.19947916666666,-8.587913889,0.015461,,SN Ia,,"ALeRCE, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/19 11:32,17.8379,g-ZTF,g-ZTF,,,ZTF22abzkgja,None,None,,
122322,SN,2022adqz,56.460208333333334,-19.30588889,0.0425,,SN Ia,,"ATLAS, ALeRCE, GaiaAlerts, YSE, Pan-STARRS",,"ATLAS, ZTF, GaiaAlerts, Pan-STARRS",2022/12/21 3:43,19.117,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boaf,None,None,,
122341,SN,2022adrs,6.7849375,-24.89756111,0.06,,SN Ia,,ATLAS,,ATLAS,2022/12/21 1:35,18.94,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bobb,None,None,,
122342,SN,2022adrt,35.451708333333336,-26.44296944,0.065,,SN Ia,,"ATLAS, YSE, GaiaAlerts",,"ATLAS, Pan-STARRS, GaiaAlerts",2022/12/21 2:40,19.185,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bobd,None,None,,
122367,SN,2022adss,120.68061250000001,-9.148586111,0.051,,SN Ia,,ALeRCE,,ZTF,2022/12/17 8:02,18.3562,r-ZTF,r-ZTF,,,ZTF22abyyfmy,None,None,,
122372,SN,2022adsx,104.93542500000001,41.94638888888888,0.061,,SN Ia,,"ALeRCE, Pan-STARRS",,"ZTF, Pan-STARRS",2022/12/15 7:06,19.0555,r-ZTF,r-ZTF,,,ZTF22abytqji,None,None,,
122379,SN,2022adte,24.470770833333333,26.793650000000003,0.055,,SN Ia,,"ALeRCE, ATLAS",,"ZTF, ATLAS",2022/12/21 5:54,19.9041,r-ZTF,r-ZTF,,,ZTF22abzuyxy,None,None,,
122392,SN,2022adtr,164.61968333333334,37.575208333333336,0.059226,,SN Ia,,"ALeRCE, ATLAS, YSE",,"ZTF, ATLAS, Pan-STARRS",2022/12/20 10:40,19.1859,g-ZTF,g-ZTF,,,ZTF22abzhahz,None,None,,
122402,SN,2022adub,75.71429166666665,51.72653888888889,0.03,,SN Ia,,"ALeRCE, ATLAS, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2022/12/19 6:24,19.5509,g-ZTF,g-ZTF,,,ZTF22abyxnrr,None,None,,
122406,SN,2022aduf,122.13034583333332,51.638105555555555,0.06,,SN Ia,,"ALeRCE, Pan-STARRS",,"ZTF, Pan-STARRS",2022/12/19 10:10,18.6344,r-ZTF,r-ZTF,,,ZTF22abytupz,None,None,,
122411,SN,2022aduk,159.693875,-17.56193056,0.038,,SN Ia,,"ATLAS, ALeRCE, GaiaAlerts, Pan-STARRS",,"ATLAS, ZTF, GaiaAlerts, Pan-STARRS",2022/12/22 0:36,18.991,orange-ATLAS,orange-ATLAS,,,ATLAS22bobq,None,None,,
122413,SN,2022adum,122.47008333333333,-15.9761,0.08,,SN Ia,,"ATLAS, GaiaAlerts, YSE",,"ATLAS, GaiaAlerts, Pan-STARRS",2022/12/22 4:39,19.32,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bobt,None,None,,
122428,SN,2022advb,145.18544166666666,5.172380555555556,0.115,,SN Ia,,ATLAS,,ATLAS,2022/12/18 7:31,19.394,orange-ATLAS,orange-ATLAS,,,ATLAS22boby,None,None,,
122455,SN,2022adwc,163.52827083333332,-4.372205556,0.12,,SN Ia-91T-like,,"ALeRCE, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/12/22 9:28,19.9125,g-ZTF,g-ZTF,,,ZTF22abzztrs,None,None,,
122474,SN,2022adwv,151.57720833333332,-6.585861111,0.06,,SN Ia,,"ATLAS, GaiaAlerts, Pan-STARRS",,"ATLAS, GaiaAlerts, Pan-STARRS",2022/12/22 7:23,19.441,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boca,None,None,,
122475,SN,2022adww,153.88868333333332,6.620738888888889,0.105,,SN Ia,,ATLAS,,ATLAS,2022/12/22 7:31,19.114,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bocb,None,None,,
122495,SN,2022adxq,51.854125,-17.63068889,0.06,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2022/12/22 20:13,19.339,orange-ATLAS,orange-ATLAS,,,ATLAS22boec,None,None,,
122497,SN,2022adxs,151.96834166666667,0.5632250000000001,0.093,,SN Ia,,ATLAS,,ATLAS,2022/12/22 7:23,19.251,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boeh,None,None,,
122502,SN,2022adxx,126.18051249999999,0.8726722222222223,0.088,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/22 4:47,18.975,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boen,None,None,,
122514,SN,2022adyj,104.65341666666667,12.669013888888887,0.026975,,SN Ia,,"ALeRCE, ATLAS",,"ZTF, ATLAS",2022/12/23 9:12,18.6487,r-ZTF,r-ZTF,,,ZTF22acaqxkr,None,None,,
122581,SN,2022aeay,15.550775000000002,-20.62223889,0.054751,,SN Ia,,ATLAS,,ATLAS,2022/12/25 1:30,19.099,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boez,None,None,,
122585,SN,2022aebc,83.87808333333334,-24.52676111,0.043,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2022/12/25 2:47,18.645,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bofn,None,None,,
122590,SN,2022aebh,120.28770416666667,-15.65703333,0.11,,SN Ia,,"ATLAS, YSE",,"ATLAS, Pan-STARRS",2022/12/25 5:46,19.262,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boge,None,None,,
122593,SN,2022aebk,81.13581666666667,-25.64585,0.062,,SN Ia,,ATLAS,,ATLAS,2022/12/25 2:45,18.584,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bogl,None,None,,
122598,SN,2022aebp,163.54910416666667,-11.21750278,0.12,,SN Ia,,ATLAS,,ATLAS,2022/12/26 7:46,19.441,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bohh,None,None,,
122600,SN,2022aebr,133.248775,-1.251075,0.13,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/26 6:11,19.423,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bohm,None,None,,
122603,SN,2022aebu,157.63073333333332,14.338558333333333,0.061,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/26 7:39,18.143,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boht,None,None,,
122605,SN,2022aebw,129.69459999999998,5.279786111111111,0.04,,SN Ia,,"ATLAS, ALeRCE, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2022/12/26 3:51,19.221,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bohx,None,None,,
122606,SN,2022aebx,15.821333333333335,14.03435,0.040932,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2022/12/26 0:50,17.601,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bohy,None,None,,
122607,SN,2022aeby,139.35210416666666,14.25078888888889,0.1,,SN Ia,,ATLAS,,ATLAS,2022/12/26 6:20,18.967,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bohz,None,None,,
122608,SN,2022aebz,119.8716625,-4.125444444,0.15,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/26 5:11,19.62,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boia,None,None,,
122610,SN,2022aecb,74.759375,-0.441911111,0.015,,SN Ia-91bg-like,,"ATLAS, GaiaAlerts, Pan-STARRS",,"ATLAS, GaiaAlerts, Pan-STARRS",2022/12/26 3:22,17.973,cyan-ATLAS,cyan-ATLAS,,,ATLAS22boie,None,None,,
122617,SN,2022aech,19.103041666666666,-32.94671944,0.03,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2022/12/22 19:05,19.043,orange-ATLAS,orange-ATLAS,,,ATLAS22bocf,None,None,,
122624,SN,2022aecn,132.82911666666666,17.042333333333335,0.052878,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/28 0:08,18.221,orange-ATLAS,orange-ATLAS,,,ATLAS22bojg,None,None,,
122626,SN,2022aecp,16.682916666666667,6.457819444444445,0.04,,SN Ia,,"ATLAS, GaiaAlerts, Pan-STARRS",,"ATLAS, GaiaAlerts, Pan-STARRS",2022/12/27 19:16,17.657,orange-ATLAS,orange-ATLAS,,,ATLAS22boji,None,None,,
122628,SN,2022aecr,145.6722375,9.908133333333334,0.050881,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/28 1:01,18.761,orange-ATLAS,orange-ATLAS,,,ATLAS22bokw,None,None,,
122634,SN,2022aecx,44.21793333333334,13.100388888888888,0.07,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/27 19:48,18.943,orange-ATLAS,orange-ATLAS,,,ATLAS22bomb,None,None,,
122639,SN,2022aedb,87.90600416666666,-26.12324444,0.1,,SN Ia,,ATLAS,,ATLAS,2022/12/29 4:42,19.293,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bomn,None,None,,
122642,SN,2022aede,128.896225,-16.59121389,0.11,,SN Ia,,"ATLAS, ALeRCE",,"ATLAS, ZTF",2022/12/29 7:16,19.497,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bomr,None,None,,
122647,SN,2022aedh,83.5793375,-29.10989167,0.14,,SN Ia,,ATLAS,,ATLAS,2022/12/29 4:26,19.373,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bonm,None,None,,
122651,SN,2022aedl,164.81466666666665,5.192211111111112,0.033,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2022/12/30 8:07,17.047,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bonv,None,None,,
122653,SN,2022aedn,160.86100000000002,15.904516666666668,0.09,,SN Ia,,ATLAS,,ATLAS,2022/12/30 8:25,18.384,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bonz,None,None,,
122657,SN,2022aedr,160.6774708333333,14.327752777777777,0.033,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/12/17 11:39,19.0552,g-ZTF,g-ZTF,,,ZTF22abzaduz,None,None,,
122661,SN,2022aedv,43.50875,50.65519722222222,0.04,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/12/21 6:51,18.9095,r-ZTF,r-ZTF,,,ZTF22abzwebp,None,None,,
122664,SN,2022aedy,167.7323583333333,4.041283333333333,0.056,,SN Ia,,ZTF,,ZTF,2022/12/10 10:59,18.4444,r-ZTF,r-ZTF,,,ZTF22abyobxl,None,None,,
122667,SN,2022aeeb,127.49985416666664,-20.56387222,0.04,,SN Ia-pec,,"ATLAS, ZTF",,"ATLAS, ZTF",2022/12/30 0:54,19.058,orange-ATLAS,orange-ATLAS,,,ATLAS22boou,None,None,,
122669,SN,2022aeed,61.891566666666655,-31.47193333,0.07,,SN Ia,,ATLAS,,ATLAS,2022/12/29 3:16,18.842,orange-ATLAS,orange-ATLAS,,,ATLAS22booy,None,None,,
122670,SN,2022aeee,124.32479583333334,-3.400436111,0.1,,SN Ia-91T-like,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2022/12/30 5:26,19.282,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bopa,None,None,,
122671,SN,2022aeef,139.6411625,4.187888888888889,0.08578,,SN Ia-91T-like,,"ATLAS, ZTF",,"ATLAS, ZTF",2022/12/30 6:35,19.047,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bopc,None,None,,
122696,SN,2022aefd,124.23505000000002,-7.256994444,0.045375,,SN Ia,,"ATLAS, ALeRCE",,"ATLAS, ZTF",2022/12/30 5:14,18.892,cyan-ATLAS,cyan-ATLAS,,,ATLAS23aac,None,None,,
122751,SN,2022aefs,196.1265,-32.24911944,0.032,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2022/12/28 8:05,18.27,cyan-ATLAS,cyan-ATLAS,,,ATLAS22bokc,None,None,,
122852,SN,2022aefz,231.0611166666667,50.02533611111111,0.043,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/12/22 11:55,19.74,g-ZTF,g-ZTF,,,ZTF22acaibqo,None,None,,
122913,SN,2022aegh,120.58127499999999,12.58341388888889,0.0707,,SN Ia,,"ZTF, Pan-STARRS",,"ZTF, Pan-STARRS",2022/12/20 7:30,20.16,g-ZTF,g-ZTF,,,ZTF22acaeaok,None,None,,
123031,SN,2022aegz,103.46635416666666,70.78376666666666,0.058,,SN Ia,,"Fink, ATLAS",,"ZTF, ATLAS",2022/12/22 7:20,19.7118,r-ZTF,r-ZTF,,,ZTF22acadszu,None,None,,
123483,SN,2022aehz,156.855975,10.721980555555556,0.053,,SN Ia,,ZTF,,ZTF,2022/12/24 10:13,19.25,r-ZTF,r-ZTF,,,ZTF22abuafhn,None,None,,
148727,SN,2022aese,145.85052083333332,1.2032916666666666,0.07,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/10/6 12:23,18.88,r-ZTF,r-ZTF,,,ZTF22ablpkba,None,None,,
159548,SN,2022aexv,12.424624999999999,16.181119444444445,0.08,,SN Ia,,ZTF,,ZTF,2022/6/30 10:52,18.5399,r-ZTF,r-ZTF,,,ZTF22aaqwdjw,None,None,,
175787,SN,2022aeyw,119.8238875,59.129780555555556,0.071,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2022/10/11 11:49,19.6288,r-ZTF,r-ZTF,,,ZTF22abpekod,None,None,,
180893,SN,2022aeyz,305.3771458333333,-16.09407778,0.032,,SN Ia,,"ZTF, BlackGEM",,"ZTF, BlackGEM",2022/7/28 7:34,17.7246,i-ZTF,i-ZTF,,,ZTF22aaxfesc,None,None,,
107935,SN,2022jdd,225.68912083333333,-15.80315556,0.12,,SN Ia,,ALeRCE,,ZTF,2022/5/1 7:02,19.6755,r-ZTF,r-ZTF,,,ZTF22aaiugin,None,None,,
107951,SN,2022jdt,208.56257916666667,54.28938888888889,0.107876,,SN Ia,,"ALeRCE, ATLAS",,"ZTF, ATLAS",2022/5/1 6:17,20.0072,g-ZTF,g-ZTF,,,ZTF22aaiisww,None,None,,
108052,SN,2022jhq,271.26154166666663,56.26691111111111,0.022019,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, Fink, GaiaAlerts",,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts",2022/5/1 9:50,20.74,r-ZTF,r-ZTF,,,ZTF22aajezaq,None,None,,
108070,SN,2022jii,223.6304,4.331361111111111,0.09,,SN Ia,,"ALeRCE, Pan-STARRS, ATLAS",,"ZTF, Pan-STARRS, ATLAS",2022/5/1 7:08,20.7978,r-ZTF,r-ZTF,,,ZTF22aaizxqg,None,None,,
108148,SN,2022jlh,290.92185416666666,-55.05698611,0.09,,SN Ia,,ATLAS,,ATLAS,2022/5/5 8:21,19.348,orange-ATLAS,orange-ATLAS,,,ATLAS22nqi,None,None,,
108159,SN,2022jls,155.978625,-30.84211111,0.064,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2022/5/6 2:14,18.913,orange-ATLAS,orange-ATLAS,,,ATLAS22nqy,None,None,,
108182,SN,2022jmp,286.36803749999996,-20.98655556,0.05,,SN Ia,,"ATLAS, ZTF",,"ATLAS, ZTF",2022/5/7 8:04,18.599,orange-ATLAS,orange-ATLAS,,,ATLAS22nrq,None,None,,
108184,SN,2022jmr,315.05895833333335,-24.11445,0.04,,SN Ia,,"ATLAS, Pan-STARRS, GaiaAlerts, ALeRCE",,"ATLAS, Pan-STARRS, GaiaAlerts, ZTF",2022/5/7 9:04,18.464,orange-ATLAS,orange-ATLAS,,,ATLAS22nrt,None,None,,
108205,SN,2022jnm,234.78264166666668,6.7761861111111115,0.070865,,SN Ia,,"ALeRCE, ATLAS, Pan-STARRS, YSE",,"ZTF, ATLAS, Pan-STARRS",2022/5/8 7:30,19.3661,r-ZTF,r-ZTF,,,ZTF22aajigho,None,None,,
108206,SN,2022jnn,211.7310125,-25.01957778,0.049,,SN Ia,,"ALeRCE, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2022/5/8 6:32,19.4642,r-ZTF,r-ZTF,,,ZTF22aajidyk,None,None,,
